edge_type_id target_query source_query syn_weight weight_function weight_sigma delay dynamics_params model_template
1956 node_type_id=='478828646' pop_name=='e4Scnn1a' 0.0 DirectionRule_others 90.0 1.2 e2i.json static_synapse
1957 node_type_id=='478828646' pop_name=='i23Pvalb' -0.0 DirectionRule_others 50.0 1.6 i2i.json static_synapse
1958 node_type_id=='478828646' pop_name=='i6Htr3a' -0.351114148028 DirectionRule_others 50.0 1.5 i2i.json static_synapse
1959 node_type_id=='478828646' pop_name=='i5Htr3a' -0.351114148028 DirectionRule_others 50.0 1.5 i2i.json static_synapse
1960 node_type_id=='478828646' pop_name=='i23Htr3a' -0.0 DirectionRule_others 50.0 1.5 i2i.json static_synapse
1961 node_type_id=='478828646' pop_name=='e4Rorb' 0.0 DirectionRule_others 90.0 1.2 e2i.json static_synapse
1962 node_type_id=='478828646' pop_name=='e4other' 0.0 DirectionRule_others 90.0 1.2 e2i.json static_synapse
1963 node_type_id=='478828646' pop_name=='i5Pvalb' -2.3212546453 DirectionRule_others 50.0 1.6 i2i.json static_synapse
1964 node_type_id=='478828646' pop_name=='i4Pvalb' -0.0 DirectionRule_others 50.0 1.6 i2i.json static_synapse
1965 node_type_id=='478828646' pop_name=='i23Sst' -0.0 DirectionRule_others 50.0 1.5 i2i.json static_synapse
1966 node_type_id=='478828646' pop_name=='i4Htr3a' -0.0 DirectionRule_others 50.0 1.5 i2i.json static_synapse
1967 node_type_id=='478828646' pop_name=='i4Sst' -0.0 DirectionRule_others 50.0 1.5 i2i.json static_synapse
1968 node_type_id=='478828646' pop_name=='e4Nr5a1' 0.0 DirectionRule_others 90.0 1.2 e2i.json static_synapse
1969 node_type_id=='478828646' pop_name=='i1Htr3a' -0.0 DirectionRule_others 50.0 3.8 i2i.json static_synapse
1970 node_type_id=='478828646' pop_name=='i5Sst' -0.7802536622849999 DirectionRule_others 50.0 1.5 i2i.json static_synapse
1971 node_type_id=='478828646' pop_name=='e5noRbp4' 8.8388110181 DirectionRule_others 90.0 1.2 e2i.json static_synapse
1972 node_type_id=='478828646' pop_name=='i6Sst' -0.7802536622849999 DirectionRule_others 50.0 1.5 i2i.json static_synapse
1973 node_type_id=='478828646' pop_name=='e6Ntsr1' 12.0914934727 DirectionRule_others 90.0 1.2 e2i.json static_synapse
1974 node_type_id=='480090260' pop_name=='e5Rbp4' 9.245905031769999 DirectionRule_EE 30.0 1.5 e2e.json static_synapse
1975 node_type_id=='480090260' pop_name=='e23Cux2' 8.29329663457 DirectionRule_EE 30.0 1.8 e2e.json static_synapse
1976 node_type_id=='480090260' pop_name=='i6Pvalb' -0.07831825438699999 DirectionRule_others 90.0 0.9 i2e.json static_synapse
1977 node_type_id=='480090260' pop_name=='e4Scnn1a' 17.6512732425 DirectionRule_EE 30.0 1.5 e2e.json static_synapse
1978 node_type_id=='480090260' pop_name=='i23Pvalb' -0.19337840589299998 DirectionRule_others 90.0 0.9 i2e.json static_synapse
1979 node_type_id=='480090260' pop_name=='i6Htr3a' -0.27072976825 DirectionRule_others 90.0 1.5 i2e.json static_synapse
1980 node_type_id=='480090260' pop_name=='i5Htr3a' -0.27072976825 DirectionRule_others 90.0 1.5 i2e.json static_synapse
1981 node_type_id=='480090260' pop_name=='i23Htr3a' -0.0 DirectionRule_others 90.0 1.5 i2e.json static_synapse
1982 node_type_id=='480090260' pop_name=='e4Rorb' 17.6512732425 DirectionRule_EE 30.0 1.5 e2e.json static_synapse
1983 node_type_id=='480090260' pop_name=='e4other' 17.6512732425 DirectionRule_EE 30.0 1.5 e2e.json static_synapse
1984 node_type_id=='480090260' pop_name=='i5Pvalb' -0.78318254387 DirectionRule_others 90.0 0.9 i2e.json static_synapse
1985 node_type_id=='480090260' pop_name=='i4Pvalb' -0.7058311815100001 DirectionRule_others 90.0 0.9 i2e.json static_synapse
1986 node_type_id=='480090260' pop_name=='i23Sst' -0.212716246483 DirectionRule_others 90.0 1.5 i2e.json static_synapse
1987 node_type_id=='480090260' pop_name=='i4Htr3a' -0.0 DirectionRule_others 90.0 1.5 i2e.json static_synapse
1988 node_type_id=='480090260' pop_name=='i4Sst' -0.27072976825 DirectionRule_others 90.0 1.5 i2e.json static_synapse
1989 node_type_id=='480090260' pop_name=='e4Nr5a1' 17.6512732425 DirectionRule_EE 30.0 1.5 e2e.json static_synapse
1990 node_type_id=='480090260' pop_name=='i1Htr3a' -0.406094652376 DirectionRule_others 90.0 3.8 i2e.json static_synapse
1991 node_type_id=='480090260' pop_name=='i5Sst' -0.261060847956 DirectionRule_others 90.0 1.5 i2e.json static_synapse
1992 node_type_id=='480090260' pop_name=='e5noRbp4' 9.245905031769999 DirectionRule_EE 30.0 1.5 e2e.json static_synapse
1993 node_type_id=='480090260' pop_name=='i6Sst' -0.261060847956 DirectionRule_others 90.0 1.5 i2e.json static_synapse
1994 node_type_id=='480090260' pop_name=='e6Ntsr1' 2.57764625128 DirectionRule_EE 30.0 3.5 e2e.json static_synapse
1995 node_type_id=='539742766' pop_name=='e5Rbp4' 12.3931869895 DirectionRule_EE 30.0 1.8 e2e.json static_synapse
1996 node_type_id=='539742766' pop_name=='e23Cux2' 0.0 DirectionRule_EE 30.0 1.0 e2e.json static_synapse
1997 node_type_id=='539742766' pop_name=='i6Pvalb' -0.08660650672700002 DirectionRule_others 90.0 0.9 i2e.json static_synapse
1998 node_type_id=='539742766' pop_name=='e4Scnn1a' 89.2309463249 DirectionRule_EE 30.0 1.9 e2e.json static_synapse
1999 node_type_id=='539742766' pop_name=='i23Pvalb' -0.0 DirectionRule_others 90.0 0.9 i2e.json static_synapse
2000 node_type_id=='539742766' pop_name=='i6Htr3a' -0.299380517081 DirectionRule_others 90.0 1.5 i2e.json static_synapse
2001 node_type_id=='539742766' pop_name=='i5Htr3a' -0.299380517081 DirectionRule_others 90.0 1.5 i2e.json static_synapse
2002 node_type_id=='539742766' pop_name=='i23Htr3a' -0.0 DirectionRule_others 90.0 1.5 i2e.json static_synapse
2003 node_type_id=='539742766' pop_name=='e4Rorb' 89.2309463249 DirectionRule_EE 30.0 1.9 e2e.json static_synapse
2004 node_type_id=='539742766' pop_name=='e4other' 89.2309463249 DirectionRule_EE 30.0 1.9 e2e.json static_synapse
2005 node_type_id=='539742766' pop_name=='i5Pvalb' -0.8660650672700001 DirectionRule_others 90.0 0.9 i2e.json static_synapse
2006 node_type_id=='539742766' pop_name=='i4Pvalb' -0.0 DirectionRule_others 90.0 0.9 i2e.json static_synapse
2007 node_type_id=='539742766' pop_name=='i23Sst' -0.0 DirectionRule_others 90.0 1.5 i2e.json static_synapse
2008 node_type_id=='539742766' pop_name=='i4Htr3a' -0.0 DirectionRule_others 90.0 1.5 i2e.json static_synapse
2009 node_type_id=='539742766' pop_name=='i4Sst' -0.0 DirectionRule_others 90.0 1.5 i2e.json static_synapse
2010 node_type_id=='539742766' pop_name=='e4Nr5a1' 89.2309463249 DirectionRule_EE 30.0 1.9 e2e.json static_synapse
2011 node_type_id=='539742766' pop_name=='i1Htr3a' -0.449070775621 DirectionRule_others 90.0 3.8 i2e.json static_synapse
2012 node_type_id=='539742766' pop_name=='i5Sst' -0.288688355756 DirectionRule_others 90.0 1.5 i2e.json static_synapse
2013 node_type_id=='539742766' pop_name=='e5noRbp4' 12.3931869895 DirectionRule_EE 30.0 1.8 e2e.json static_synapse
2014 node_type_id=='539742766' pop_name=='i6Sst' -0.288688355756 DirectionRule_others 90.0 1.5 i2e.json static_synapse
2015 node_type_id=='539742766' pop_name=='e6Ntsr1' 29.123989425500003 DirectionRule_EE 30.0 1.8 e2e.json static_synapse
2016 node_type_id=='487601493' pop_name=='e5Rbp4' 5.6072017042499995 DirectionRule_EE 30.0 2.5 e2e.json static_synapse
2017 node_type_id=='487601493' pop_name=='e23Cux2' 5.0169699459 DirectionRule_EE 30.0 1.6 e2e.json static_synapse
2018 node_type_id=='487601493' pop_name=='i6Pvalb' -0.103116960134 DirectionRule_others 90.0 0.9 i2e.json static_synapse
2019 node_type_id=='487601493' pop_name=='e4Scnn1a' 7.34838539138 DirectionRule_EE 30.0 1.3 e2e.json static_synapse
2020 node_type_id=='487601493' pop_name=='i23Pvalb' -0.712907378705 DirectionRule_others 90.0 0.9 i2e.json static_synapse
2021 node_type_id=='487601493' pop_name=='i6Htr3a' -0.0 DirectionRule_others 90.0 1.5 i2e.json static_synapse
2022 node_type_id=='487601493' pop_name=='i5Htr3a' -0.369184178257 DirectionRule_others 90.0 1.5 i2e.json static_synapse
2023 node_type_id=='487601493' pop_name=='i23Htr3a' -0.369184178257 DirectionRule_others 90.0 1.5 i2e.json static_synapse
2024 node_type_id=='487601493' pop_name=='e4Rorb' 7.34838539138 DirectionRule_EE 30.0 1.3 e2e.json static_synapse
2025 node_type_id=='487601493' pop_name=='e4other' 7.34838539138 DirectionRule_EE 30.0 1.3 e2e.json static_synapse
2026 node_type_id=='487601493' pop_name=='i5Pvalb' -0.0 DirectionRule_others 90.0 0.9 i2e.json static_synapse
2027 node_type_id=='487601493' pop_name=='i4Pvalb' -0.814751289945 DirectionRule_others 90.0 0.9 i2e.json static_synapse
2028 node_type_id=='487601493' pop_name=='i23Sst' -0.381914667162 DirectionRule_others 90.0 1.5 i2e.json static_synapse
2029 node_type_id=='487601493' pop_name=='i4Htr3a' -0.369184178257 DirectionRule_others 90.0 1.5 i2e.json static_synapse
2030 node_type_id=='487601493' pop_name=='i4Sst' -0.369184178257 DirectionRule_others 90.0 1.5 i2e.json static_synapse
2031 node_type_id=='487601493' pop_name=='e4Nr5a1' 7.34838539138 DirectionRule_EE 30.0 1.3 e2e.json static_synapse
2032 node_type_id=='487601493' pop_name=='i1Htr3a' -0.534680534025 DirectionRule_others 90.0 3.8 i2e.json static_synapse
2033 node_type_id=='487601493' pop_name=='i5Sst' -0.356453689352 DirectionRule_others 90.0 1.5 i2e.json static_synapse
2034 node_type_id=='487601493' pop_name=='e5noRbp4' 5.6072017042499995 DirectionRule_EE 30.0 2.5 e2e.json static_synapse
2035 node_type_id=='487601493' pop_name=='i6Sst' -0.0 DirectionRule_others 90.0 1.5 i2e.json static_synapse
2036 node_type_id=='487601493' pop_name=='e6Ntsr1' 0.0 DirectionRule_EE 30.0 1.0 e2e.json static_synapse
2037 node_type_id=='487661754' pop_name=='e5Rbp4' 7.90993365832 DirectionRule_EE 30.0 3.0 e2e.json static_synapse
2038 node_type_id=='487661754' pop_name=='e23Cux2' 1.81760177681 DirectionRule_EE 30.0 1.6 e2e.json static_synapse
2039 node_type_id=='487661754' pop_name=='i6Pvalb' -0.11760952673399999 DirectionRule_others 90.0 0.9 i2e.json static_synapse
2040 node_type_id=='487661754' pop_name=='e4Scnn1a' 13.1271239436 DirectionRule_EE 30.0 2.3 e2e.json static_synapse
2041 node_type_id=='487661754' pop_name=='i23Pvalb' -0.6969453436149999 DirectionRule_others 90.0 0.9 i2e.json static_synapse
2042 node_type_id=='487661754' pop_name=='i6Htr3a' -0.0 DirectionRule_others 90.0 1.5 i2e.json static_synapse
2043 node_type_id=='487661754' pop_name=='i5Htr3a' -0.0 DirectionRule_others 90.0 1.5 i2e.json static_synapse
2044 node_type_id=='487661754' pop_name=='i23Htr3a' -0.406551450441 DirectionRule_others 90.0 1.5 i2e.json static_synapse
2045 node_type_id=='487661754' pop_name=='e4Rorb' 13.1271239436 DirectionRule_EE 30.0 2.3 e2e.json static_synapse
2046 node_type_id=='487661754' pop_name=='e4other' 13.1271239436 DirectionRule_EE 30.0 2.3 e2e.json static_synapse
2047 node_type_id=='487661754' pop_name=='i5Pvalb' -0.0 DirectionRule_others 90.0 0.9 i2e.json static_synapse
2048 node_type_id=='487661754' pop_name=='i4Pvalb' -0.81310290088 DirectionRule_others 90.0 0.9 i2e.json static_synapse
2049 node_type_id=='487661754' pop_name=='i23Sst' -0.45011053441699994 DirectionRule_others 90.0 1.5 i2e.json static_synapse
2050 node_type_id=='487661754' pop_name=='i4Htr3a' -0.421071145099 DirectionRule_others 90.0 1.5 i2e.json static_synapse
2051 node_type_id=='487661754' pop_name=='i4Sst' -0.435590839758 DirectionRule_others 90.0 1.5 i2e.json static_synapse
2052 node_type_id=='487661754' pop_name=='e4Nr5a1' 13.1271239436 DirectionRule_EE 30.0 2.3 e2e.json static_synapse
2053 node_type_id=='487661754' pop_name=='i1Htr3a' -0.7695438169050001 DirectionRule_others 90.0 3.8 i2e.json static_synapse
2054 node_type_id=='487661754' pop_name=='i5Sst' -0.362992366465 DirectionRule_others 90.0 1.5 i2e.json static_synapse
2055 node_type_id=='487661754' pop_name=='e5noRbp4' 7.90993365832 DirectionRule_EE 30.0 3.0 e2e.json static_synapse
2056 node_type_id=='487661754' pop_name=='i6Sst' -0.0 DirectionRule_others 90.0 1.5 i2e.json static_synapse
2057 node_type_id=='487661754' pop_name=='e6Ntsr1' 0.0 DirectionRule_EE 30.0 1.0 e2e.json static_synapse
2058 node_type_id=='471087830' pop_name=='e5Rbp4' 6.20726497135 DirectionRule_others 90.0 1.2 e2i.json static_synapse
2059 node_type_id=='471087830' pop_name=='e23Cux2' 0.0 DirectionRule_others 90.0 1.2 e2i.json static_synapse
2060 node_type_id=='471087830' pop_name=='i6Pvalb' -1.6301562076499998 DirectionRule_others 50.0 1.6 i2i.json static_synapse
2061 node_type_id=='471087830' pop_name=='e4Scnn1a' 0.0 DirectionRule_others 90.0 1.2 e2i.json static_synapse
2062 node_type_id=='471087830' pop_name=='i23Pvalb' -0.0 DirectionRule_others 50.0 1.6 i2i.json static_synapse
2063 node_type_id=='471087830' pop_name=='i6Htr3a' -0.246578249897 DirectionRule_others 50.0 1.5 i2i.json static_synapse
2064 node_type_id=='471087830' pop_name=='i5Htr3a' -0.246578249897 DirectionRule_others 50.0 1.5 i2i.json static_synapse
2065 node_type_id=='471087830' pop_name=='i23Htr3a' -0.0 DirectionRule_others 50.0 1.5 i2i.json static_synapse
2066 node_type_id=='471087830' pop_name=='e4Rorb' 0.0 DirectionRule_others 90.0 1.2 e2i.json static_synapse
2067 node_type_id=='471087830' pop_name=='e4other' 0.0 DirectionRule_others 90.0 1.2 e2i.json static_synapse
2068 node_type_id=='471087830' pop_name=='i5Pvalb' -1.6301562076499998 DirectionRule_others 50.0 1.6 i2i.json static_synapse
2069 node_type_id=='471087830' pop_name=='i4Pvalb' -0.0 DirectionRule_others 50.0 1.6 i2i.json static_synapse
2070 node_type_id=='471087830' pop_name=='i23Sst' -0.0 DirectionRule_others 50.0 1.5 i2i.json static_synapse
2071 node_type_id=='471087830' pop_name=='i4Htr3a' -0.0 DirectionRule_others 50.0 1.5 i2i.json static_synapse
2072 node_type_id=='471087830' pop_name=='i4Sst' -0.0 DirectionRule_others 50.0 1.5 i2i.json static_synapse
2073 node_type_id=='471087830' pop_name=='e4Nr5a1' 0.0 DirectionRule_others 90.0 1.2 e2i.json static_synapse
2074 node_type_id=='471087830' pop_name=='i1Htr3a' -0.0 DirectionRule_others 50.0 3.8 i2i.json static_synapse
2075 node_type_id=='471087830' pop_name=='i5Sst' -0.547951666437 DirectionRule_others 50.0 1.5 i2i.json static_synapse
2076 node_type_id=='471087830' pop_name=='e5noRbp4' 6.20726497135 DirectionRule_others 90.0 1.2 e2i.json static_synapse
2077 node_type_id=='471087830' pop_name=='i6Sst' -0.547951666437 DirectionRule_others 50.0 1.5 i2i.json static_synapse
2078 node_type_id=='471087830' pop_name=='e6Ntsr1' 8.491538480800001 DirectionRule_others 90.0 1.2 e2i.json static_synapse
2079 node_type_id=='476218657' pop_name=='e5Rbp4' 5.94794376176 DirectionRule_EE 30.0 2.5 e2e.json static_synapse
2080 node_type_id=='476218657' pop_name=='e23Cux2' 5.3218444184300004 DirectionRule_EE 30.0 1.6 e2e.json static_synapse
2081 node_type_id=='476218657' pop_name=='i6Pvalb' -0.109383238219 DirectionRule_others 90.0 0.9 i2e.json static_synapse
2082 node_type_id=='476218657' pop_name=='e4Scnn1a' 7.79493682462 DirectionRule_EE 30.0 1.3 e2e.json static_synapse
2083 node_type_id=='476218657' pop_name=='i23Pvalb' -0.7562297951000001 DirectionRule_others 90.0 0.9 i2e.json static_synapse
2084 node_type_id=='476218657' pop_name=='i6Htr3a' -0.0 DirectionRule_others 90.0 1.5 i2e.json static_synapse
2085 node_type_id=='476218657' pop_name=='i5Htr3a' -0.39161900103299996 DirectionRule_others 90.0 1.5 i2e.json static_synapse
2086 node_type_id=='476218657' pop_name=='i23Htr3a' -0.39161900103299996 DirectionRule_others 90.0 1.5 i2e.json static_synapse
2087 node_type_id=='476218657' pop_name=='e4Rorb' 7.79493682462 DirectionRule_EE 30.0 1.3 e2e.json static_synapse
2088 node_type_id=='476218657' pop_name=='e4other' 7.79493682462 DirectionRule_EE 30.0 1.3 e2e.json static_synapse
2089 node_type_id=='476218657' pop_name=='i5Pvalb' -0.0 DirectionRule_others 90.0 0.9 i2e.json static_synapse
2090 node_type_id=='476218657' pop_name=='i4Pvalb' -0.86426262297 DirectionRule_others 90.0 0.9 i2e.json static_synapse
2091 node_type_id=='476218657' pop_name=='i23Sst' -0.405123104517 DirectionRule_others 90.0 1.5 i2e.json static_synapse
2092 node_type_id=='476218657' pop_name=='i4Htr3a' -0.39161900103299996 DirectionRule_others 90.0 1.5 i2e.json static_synapse
2093 node_type_id=='476218657' pop_name=='i4Sst' -0.39161900103299996 DirectionRule_others 90.0 1.5 i2e.json static_synapse
2094 node_type_id=='476218657' pop_name=='e4Nr5a1' 7.79493682462 DirectionRule_EE 30.0 1.3 e2e.json static_synapse
2095 node_type_id=='476218657' pop_name=='i1Htr3a' -0.567172346325 DirectionRule_others 90.0 3.8 i2e.json static_synapse
2096 node_type_id=='476218657' pop_name=='i5Sst' -0.378114897549 DirectionRule_others 90.0 1.5 i2e.json static_synapse
2097 node_type_id=='476218657' pop_name=='e5noRbp4' 5.94794376176 DirectionRule_EE 30.0 2.5 e2e.json static_synapse
2098 node_type_id=='476218657' pop_name=='i6Sst' -0.0 DirectionRule_others 90.0 1.5 i2e.json static_synapse
2099 node_type_id=='476218657' pop_name=='e6Ntsr1' 0.0 DirectionRule_EE 30.0 1.0 e2e.json static_synapse
2100 node_type_id=='478958894' pop_name=='e5Rbp4' 5.0756615033 DirectionRule_others 90.0 1.2 e2i.json static_synapse
2101 node_type_id=='478958894' pop_name=='e23Cux2' 5.64413559168 DirectionRule_others 90.0 1.2 e2i.json static_synapse
2102 node_type_id=='478958894' pop_name=='i6Pvalb' -0.0 DirectionRule_others 50.0 1.6 i2i.json static_synapse
2103 node_type_id=='478958894' pop_name=='e4Scnn1a' 5.23808267141 DirectionRule_others 90.0 1.2 e2i.json static_synapse
2104 node_type_id=='478958894' pop_name=='i23Pvalb' -1.5233985422299998 DirectionRule_others 50.0 1.6 i2i.json static_synapse
2105 node_type_id=='478958894' pop_name=='i6Htr3a' -0.0 DirectionRule_others 50.0 1.5 i2i.json static_synapse
2106 node_type_id=='478958894' pop_name=='i5Htr3a' -0.40325255529700005 DirectionRule_others 50.0 1.5 i2i.json static_synapse
2107 node_type_id=='478958894' pop_name=='i23Htr3a' -0.40325255529700005 DirectionRule_others 50.0 1.5 i2i.json static_synapse
2108 node_type_id=='478958894' pop_name=='e4Rorb' 5.23808267141 DirectionRule_others 90.0 1.2 e2i.json static_synapse
2109 node_type_id=='478958894' pop_name=='e4other' 5.23808267141 DirectionRule_others 90.0 1.2 e2i.json static_synapse
2110 node_type_id=='478958894' pop_name=='i5Pvalb' -2.1058744554400004 DirectionRule_others 50.0 1.6 i2i.json static_synapse
2111 node_type_id=='478958894' pop_name=='i4Pvalb' -1.5233985422299998 DirectionRule_others 50.0 1.6 i2i.json static_synapse
2112 node_type_id=='478958894' pop_name=='i23Sst' -1.12014598694 DirectionRule_others 50.0 1.5 i2i.json static_synapse
2113 node_type_id=='478958894' pop_name=='i4Htr3a' -0.40325255529700005 DirectionRule_others 50.0 1.5 i2i.json static_synapse
2114 node_type_id=='478958894' pop_name=='i4Sst' -1.12014598694 DirectionRule_others 50.0 1.5 i2i.json static_synapse
2115 node_type_id=='478958894' pop_name=='e4Nr5a1' 5.23808267141 DirectionRule_others 90.0 1.2 e2i.json static_synapse
2116 node_type_id=='478958894' pop_name=='i1Htr3a' -0.0 DirectionRule_others 50.0 3.8 i2i.json static_synapse
2117 node_type_id=='478958894' pop_name=='i5Sst' -1.00813138824 DirectionRule_others 50.0 1.5 i2i.json static_synapse
2118 node_type_id=='478958894' pop_name=='e5noRbp4' 5.0756615033 DirectionRule_others 90.0 1.2 e2i.json static_synapse
2119 node_type_id=='478958894' pop_name=='i6Sst' -0.0 DirectionRule_others 50.0 1.5 i2i.json static_synapse
2120 node_type_id=='478958894' pop_name=='e6Ntsr1' 0.0 DirectionRule_others 90.0 1.2 e2i.json static_synapse
2121 node_type_id=='474267418' pop_name=='e5Rbp4' 1.85340402072 DirectionRule_others 90.0 1.5 e2i.json static_synapse
2122 node_type_id=='474267418' pop_name=='e23Cux2' 5.3361742135000005 DirectionRule_others 90.0 1.5 e2i.json static_synapse
